myindex,sum
20160921_RU,8400.0
20160921_SR,-2990.0
20160921_TA,-2500.0
20160921_YY,1480.0
20160921_ZC,-40.0
20160921_ZN,0.0
20160921_p,-560.0
20160922_A,110.0
20160922_AG,195.0
20160922_AL,10300.0
20160922_AU,2150.11
20160922_BU,-200.0
20160922_C,1080.0
20160922_CF,-3300.0
20160922_CS,-590.0
20160922_CU,22800.0
20160922_FG,-260.0
20160922_HC,2740.0
20160922_I,0.0
20160922_J,200.0
20160922_JD,-1005.0
20160922_JM,60.0
20160922_L,7200.0
20160922_M,-3040.0
20160922_MA,160.0
20160922_NI,3038.0
20160922_OI,3780.0
20160922_PP,605.0
20160922_RB,-110.0
20160922_RM,-3010.0
20160922_RU,800.0
20160922_SR,7090.0
20160922_TA,-3110.0
20160922_YY,1000.0
20160922_ZC,-1680.0
20160922_ZN,0.0
20160922_p,-6820.0
20160923_A,-1770.0
20160923_AG,-810.0
20160923_AL,75.0
20160923_AU,1249.97
20160923_BU,-300.0
20160923_C,920.0
20160923_CF,22325.0
20160923_CS,1200.0
20160923_CU,1550.0
20160923_FG,100.0
20160923_HC,2500.0
20160923_I,0.0
20160923_J,0.0
20160923_JD,2540.0
20160923_JM,-2220.0
20160923_L,-475.0
20160923_M,3340.0
20160923_MA,10.0
20160923_NI,1270.0
20160923_OI,2600.0
20160923_PP,3260.0
20160923_RB,0.0
20160923_RM,0.0
20160923_RU,-4450.0
20160923_SR,21790.0
20160923_TA,-2660.0
20160923_YY,1500.0
20160923_ZC,-1440.0
20160923_ZN,0.0
20160923_p,560.0
20160926_A,-1400.0
20160926_AG,-95.0
20160926_AL,1450.0
20160926_AU,-649.96
20160926_BU,-2980.0
20160926_C,630.0
20160926_CF,7275.0
20160926_CS,-470.0
20160926_CU,-7200.0
20160926_FG,-2060.0
20160926_HC,-3590.0
20160926_I,-1000.0
20160926_J,0.0
20160926_JD,-455.0
20160926_JM,390.0
20160926_L,1825.0
20160926_M,1540.0
20160926_MA,180.0
20160926_NI,-4476.0
20160926_OI,-6600.0
20160926_PP,-615.0
20160926_RB,0.0
20160926_RM,360.0
20160926_RU,-7100.0
20160926_SR,8800.0
20160926_TA,-370.0
20160926_YY,-5120.0
20160926_ZC,-300.0
20160926_ZN,-2250.0
20160926_p,-1580.0
20160927_A,1130.0
20160927_AG,0.0
20160927_AL,-1475.0
20160927_AU,-13900.02
20160927_BU,8540.0
20160927_C,1270.0
20160927_CF,-3200.0
20160927_CS,2680.0
20160927_CU,-18000.0
20160927_FG,-1060.0
20160927_HC,-2350.0
20160927_I,-400.0
20160927_J,0.0
20160927_JD,6730.0
20160927_JM,-600.0
20160927_L,-5400.0
20160927_M,3400.0
20160927_MA,-350.0
20160927_NI,1218.0
20160927_OI,-2460.0
20160927_PP,-5770.0
20160927_RB,-600.0
20160927_RM,360.0
20160927_RU,-10850.0
20160927_SR,3990.0
20160927_TA,1970.0
20160927_YY,-1120.0
20160927_ZC,880.0
20160927_ZN,-1775.0
20160927_p,-660.0
20160928_A,-580.0
20160928_AG,-1110.0
20160928_AL,2100.0
20160928_AU,249.85
20160928_BU,4580.0
20160928_C,1080.0
20160928_CF,-6025.0
20160928_CS,3090.0
20160928_CU,28000.0
20160928_FG,-2750.0
20160928_HC,-5150.0
20160928_I,1150.0
20160928_J,4450.0
20160928_JD,-550.0
20160928_JM,7380.0
20160928_L,-200.0
20160928_M,-3180.0
20160928_MA,-1020.0
20160928_NI,2310.0
20160928_OI,-1780.0
20160928_PP,7160.0
20160928_RB,-2310.0
20160928_RM,-260.0
20160928_RU,12400.0
20160928_SR,9610.0
20160928_TA,-2040.0
20160928_YY,560.0
20160928_ZC,17819.99
20160928_ZN,9225.0
20160928_p,1760.0
20160929_A,850.0
20160929_AG,890.0
20160929_AL,1600.0
20160929_AU,5199.89
20160929_BU,-1800.0
20160929_C,1720.0
20160929_CF,-1275.0
20160929_CS,-1330.0
20160929_CU,-17750.0
20160929_FG,-5110.0
20160929_HC,-3280.0
20160929_I,-4200.0
20160929_J,-2000.0
20160929_JD,2310.0
20160929_JM,-2640.0
20160929_L,375.0
20160929_M,250.0
20160929_MA,-320.0
20160929_NI,-2868.0
20160929_OI,-520.0
20160929_PP,-225.0
20160929_RB,-3830.0
20160929_RM,1610.0
20160929_RU,-13350.0
20160929_SR,-9070.0
20160929_TA,-1920.0
20160929_YY,1040.0
20160929_ZC,-7660.0
20160929_ZN,-800.0
20160929_p,3660.0
20160930_A,-2290.0
20160930_AG,21450.0
20160930_AL,-2350.0
20160930_AU,197800.05
20160930_BU,0.0
20160930_C,-3100.0
20160930_CF,-4600.0
20160930_CS,-1960.0
20160930_CU,-8900.0
20160930_FG,12000.0
20160930_HC,2330.0
20160930_I,5150.0
20160930_J,-650.0
20160930_JD,-1960.0
20160930_JM,480.0
20160930_L,3225.0
20160930_M,770.0
20160930_MA,2530.0
20160930_NI,0.0
20160930_OI,240.0
20160930_PP,12255.0
20160930_RB,3800.0
20160930_RM,1810.0
20160930_RU,-23750.0
20160930_SR,190.0
20160930_TA,-1950.0
20160930_YY,-1560.0
20160930_ZC,-100.0
20160930_ZN,-4950.0
20160930_p,1300.0
20161010_A,-3850.0
20161010_AG,720.0
20161010_AL,19375.0
20161010_AU,7450.1
20161010_BU,0.0
20161010_C,170.0
20161010_CF,-2650.0
20161010_CS,-30.0
20161010_CU,1700.0
20161010_FG,-2180.0
20161010_HC,-4620.0
20161010_I,-4800.0
20161010_J,2200.0
20161010_JD,-2360.0
20161010_JM,2340.0
20161010_L,4825.0
20161010_M,-360.0
20161010_MA,1970.0
20161010_NI,0.0
20161010_OI,-1600.0
20161010_PP,11015.0
20161010_RB,-4780.0
20161010_RM,-840.0
20161010_RU,55800.0
20161010_SR,-6270.0
20161010_TA,250.0
20161010_YY,1400.0
20161010_ZC,-840.0
20161010_ZN,3850.0
20161010_p,-1520.0
20161011_A,1130.0
20161011_AG,-1570.0
20161011_AL,6075.0
20161011_AU,-2350.0
20161011_BU,0.0
20161011_C,-60.0
20161011_CF,-1200.0
20161011_CS,230.0
20161011_CU,-7500.0
20161011_FG,130.0
20161011_HC,7370.0
20161011_I,700.0
20161011_J,4300.0
20161011_JD,0.0
20161011_JM,3900.0
20161011_L,250.0
20161011_M,-290.0
20161011_MA,-110.0
20161011_NI,-348.0
20161011_OI,480.0
20161011_PP,505.0
20161011_RB,1390.0
20161011_RM,-1290.0
20161011_RU,4350.0
20161011_SR,3280.0
20161011_TA,2070.0
20161011_YY,-1680.0
20161011_ZC,-159.99
20161011_ZN,-2500.0
20161011_p,740.0
20161012_A,8810.0
20161012_AG,-60.0
20161012_AL,4550.0
20161012_AU,-0.11
20161012_BU,-100.0
20161012_C,180.0
20161012_CF,475.0
20161012_CS,320.0
20161012_CU,900.0
20161012_FG,-3210.0
20161012_HC,2140.0
20161012_I,2250.0
20161012_J,13600.0
20161012_JD,0.0
20161012_JM,9060.0
20161012_L,700.0
20161012_M,3900.0
20161012_MA,-120.0
20161012_NI,3238.0
20161012_OI,2240.0
20161012_PP,-230.0
20161012_RB,3080.0
20161012_RM,-110.0
20161012_RU,9900.0
20161012_SR,3890.0
20161012_TA,-3270.0
20161012_YY,2920.0
20161012_ZC,22180.0
20161012_ZN,-550.0
20161012_p,-980.0
20161013_A,-4850.0
20161013_AG,-260.0
20161013_AL,13575.0
20161013_AU,-11350.03
20161013_BU,-80.0
20161013_C,80.0
20161013_CF,225.0
20161013_CS,1330.0
20161013_CU,-5850.0
20161013_FG,-1560.0
20161013_HC,-840.0
20161013_I,1350.0
20161013_J,-600.0
20161013_JD,0.0
20161013_JM,1470.0
20161013_L,-1875.0
20161013_M,1840.0
20161013_MA,110.0
20161013_NI,-16430.0
20161013_OI,-1600.0
20161013_PP,-4670.0
20161013_RB,2870.0
20161013_RM,-460.0
20161013_RU,-33400.0
20161013_SR,-1490.0
20161013_TA,-2610.0
20161013_YY,-8600.0
20161013_ZC,3020.0
20161013_ZN,-825.0
20161013_p,-4480.0
20161014_A,-2400.0
20161014_AG,125.0
20161014_AL,-15775.0
20161014_AU,13300.16
20161014_BU,-1700.0
20161014_C,240.0
20161014_CF,-450.0
20161014_CS,1020.0
20161014_CU,13050.0
20161014_FG,-1960.0
20161014_HC,560.0
20161014_I,5800.0
20161014_J,10000.0
20161014_JD,0.0
20161014_JM,19140.0
20161014_L,-950.0
20161014_M,-2760.0
20161014_MA,-280.0
20161014_NI,392.0
20161014_OI,2260.0
20161014_PP,0.0
20161014_RB,9320.0
20161014_RM,170.0
20161014_RU,-300.0
20161014_SR,8950.0
20161014_TA,500.0
20161014_YY,-21000.0
20161014_ZC,12439.99
20161014_ZN,-600.0
20161014_p,-13740.0
20161017_A,-1140.0
20161017_AG,-790.0
20161017_AL,-400.0
20161017_AU,-15199.96
20161017_BU,-980.0
20161017_C,-320.0
20161017_CF,-25.0
20161017_CS,-910.0
20161017_CU,-3300.0
20161017_FG,-5200.0
20161017_HC,-610.0
20161017_I,-3250.0
20161017_J,-1200.0
20161017_JD,-230.0
20161017_JM,2340.0
20161017_L,-825.0
20161017_M,310.0
20161017_MA,-110.0
20161017_NI,-21272.0
20161017_OI,1080.0
20161017_PP,-1485.0
20161017_RB,-2640.0
20161017_RM,430.0
20161017_RU,-5550.0
20161017_SR,-1100.0
20161017_TA,-4910.0
20161017_YY,-220.0
20161017_ZC,11760.02
20161017_ZN,-3575.0
20161017_p,11860.0
20161018_A,-680.0
20161018_AG,-80.0
20161018_AL,0.0
20161018_AU,-16749.98
20161018_BU,920.0
20161018_C,580.0
20161018_CF,-900.0
20161018_CS,-70.0
20161018_CU,650.0
20161018_FG,4960.0
20161018_HC,1220.0
20161018_I,100.0
20161018_J,-100.0
20161018_JD,590.0
20161018_JM,28290.0
20161018_L,12400.0
20161018_M,1610.0
20161018_MA,2380.0
20161018_NI,-6944.0
20161018_OI,60.0
20161018_PP,6415.0
20161018_RB,3770.0
20161018_RM,0.0
20161018_RU,-3550.0
20161018_SR,-280.0
20161018_TA,3290.0
20161018_YY,1900.0
20161018_ZC,3080.0
20161018_ZN,-2150.0
20161018_p,2880.0
20161019_A,-4530.0
20161019_AG,-45.0
20161019_AL,0.0
20161019_AU,-11699.89
20161019_BU,2640.0
20161019_C,1190.0
20161019_CF,5975.0
20161019_CS,1520.0
20161019_CU,-1900.0
20161019_FG,-1720.0
20161019_HC,-600.0
20161019_I,-4050.0
20161019_J,0.0
20161019_JD,630.0
20161019_JM,-4770.0
20161019_L,575.0
20161019_M,1160.0
20161019_MA,-2280.0
20161019_NI,12628.0
20161019_OI,-660.0
20161019_PP,2060.0
20161019_RB,-2090.0
20161019_RM,-1470.0
20161019_RU,3600.0
20161019_SR,-7560.0
20161019_TA,3890.0
20161019_YY,14280.0
20161019_ZC,-2880.0
20161019_ZN,1875.0
20161019_p,-11800.0
20161020_A,3920.0
20161020_AG,-470.0
20161020_AL,0.0
20161020_AU,-2700.0
20161020_BU,-880.0
20161020_C,-600.0
20161020_CF,-650.0
20161020_CS,610.0
20161020_CU,14850.0
20161020_FG,1360.0
20161020_HC,-890.0
20161020_I,-7900.0
20161020_J,0.0
20161020_JD,-650.0
20161020_JM,0.0
20161020_L,-5850.0
20161020_M,-790.0
20161020_MA,770.0
20161020_NI,17510.0
20161020_OI,0.0
20161020_PP,-3615.0
20161020_RB,0.0
20161020_RM,40.0
20161020_RU,10050.0
20161020_SR,1380.0
20161020_TA,-2100.0
20161020_YY,-23380.0
20161020_ZC,0.0
20161020_ZN,-825.0
20161020_p,0.0
20161021_A,5670.0
20161021_AG,-1140.0
20161021_AL,0.0
20161021_AU,-3950.01
20161021_BU,-100.0
20161021_C,1550.0
20161021_CF,600.0
20161021_CS,-60.0
20161021_CU,-12350.0
20161021_FG,1100.0
20161021_HC,-1500.0
20161021_I,-9650.0
20161021_J,0.0
20161021_JD,-200.0
20161021_JM,0.0
20161021_L,1575.0
20161021_M,2450.0
20161021_MA,-100.0
20161021_NI,3460.0
20161021_OI,0.0
20161021_PP,720.0
20161021_RB,-3070.0
20161021_RM,680.0
20161021_RU,-9300.0
20161021_SR,-9760.0
20161021_TA,-1530.0
20161021_YY,-360.0
20161021_ZC,4900.01
20161021_ZN,-2875.0
20161021_p,0.0
20161024_A,5590.0
20161024_AG,-2055.0
20161024_AL,2475.0
20161024_AU,2850.02
20161024_BU,0.0
20161024_C,290.0
20161024_CF,-5325.0
20161024_CS,0.0
20161024_CU,-15000.0
20161024_FG,1860.0
20161024_HC,5080.0
20161024_I,39250.0
20161024_J,0.0
20161024_JD,-105.0
20161024_JM,0.0
20161024_L,5700.0
20161024_M,2750.0
20161024_MA,-1820.0
20161024_NI,-21710.0
20161024_OI,5660.0
20161024_PP,950.0
20161024_RB,6810.0
20161024_RM,260.0
20161024_RU,-150.0
20161024_SR,5710.0
20161024_TA,580.0
20161024_YY,16660.0
20161024_ZC,4300.01
20161024_ZN,18050.0
20161024_p,19080.0
20161025_A,-3240.0
20161025_AG,4975.0
20161025_AL,5700.0
20161025_AU,14650.07
20161025_BU,0.0
20161025_C,-1970.0
20161025_CF,-4650.0
20161025_CS,0.0
20161025_CU,7850.0
20161025_FG,-440.0
20161025_HC,-950.0
20161025_I,950.0
20161025_J,0.0
20161025_JD,-2800.0
20161025_JM,0.0
20161025_L,-475.0
20161025_M,-110.0
20161025_MA,1800.0
20161025_NI,1704.0
20161025_OI,-4280.0
20161025_PP,165.0
20161025_RB,-1820.0
20161025_RM,-380.0
20161025_RU,-21500.0
20161025_SR,-5250.0
20161025_TA,-1480.0
20161025_YY,-2960.0
20161025_ZC,4840.01
20161025_ZN,-300.0
20161025_p,-8500.0
20161026_A,19290.0
20161026_AG,-2100.0
20161026_AL,-1425.0
20161026_AU,-11650.06
20161026_BU,0.0
20161026_C,2590.0
20161026_CF,-14525.0
20161026_CS,-130.0
20161026_CU,-5050.0
20161026_FG,-320.0
20161026_HC,-800.0
20161026_I,-5350.0
20161026_J,0.0
20161026_JD,-515.0
20161026_JM,0.0
20161026_L,75.0
20161026_M,7970.0
20161026_MA,900.0
20161026_NI,-276.0
20161026_OI,580.0
20161026_PP,-10.0
20161026_RB,-240.0
20161026_RM,1830.0
20161026_RU,-9550.0
20161026_SR,4640.0
20161026_TA,-510.0
20161026_YY,1580.0
20161026_ZC,-3960.0
20161026_ZN,-5875.0
20161026_p,0.0
20161027_A,-5410.0
20161027_AG,165.0
20161027_AL,-225.0
20161027_AU,-4300.07
20161027_BU,0.0
20161027_C,450.0
20161027_CF,8050.0
20161027_CS,-550.0
20161027_CU,12900.0
20161027_FG,-1100.0
20161027_HC,0.0
20161027_I,0.0
20161027_J,0.0
20161027_JD,-2405.0
20161027_JM,0.0
20161027_L,-425.0
20161027_M,360.0
20161027_MA,510.0
20161027_NI,-5258.0
20161027_OI,-1160.0
20161027_PP,0.0
20161027_RB,0.0
20161027_RM,670.0
20161027_RU,-6050.0
20161027_SR,-940.0
20161027_TA,-1020.0
20161027_YY,-6580.0
20161027_ZC,0.0
20161027_ZN,11425.0
20161027_p,0.0
20161028_A,-5480.0
20161028_AG,4020.0
20161028_AL,3300.0
20161028_AU,6550.04
20161028_BU,-1180.0
20161028_C,-1190.0
20161028_CF,7225.0
20161028_CS,1190.0
20161028_CU,19050.0
20161028_FG,-1410.0
20161028_HC,2180.0
20161028_I,0.0
20161028_J,4350.0
20161028_JD,1615.0
20161028_JM,-1770.0
20161028_L,2625.0
20161028_M,-6010.0
20161028_MA,11830.0
20161028_NI,8516.0
20161028_OI,-1220.0
20161028_PP,0.0
20161028_RB,3160.0
20161028_RM,-990.0
20161028_RU,0.0
20161028_SR,-9510.0
20161028_TA,360.0
20161028_YY,-2200.0
20161028_ZC,0.0
20161028_ZN,9225.0
20161028_p,-1760.0
20161031_A,-140.0
20161031_AG,300.0
20161031_AL,450.0
20161031_AU,1800.02
20161031_BU,-1020.0
20161031_C,330.0
20161031_CF,-5925.0
20161031_CS,-2330.0
20161031_CU,7000.0
20161031_FG,-1200.0
20161031_HC,2820.0
20161031_I,0.0
20161031_J,2200.0
20161031_JD,-2970.0
20161031_JM,-3210.0
20161031_L,2050.0
20161031_M,-120.0
20161031_MA,-390.0
20161031_NI,11640.0
20161031_OI,-3460.0
20161031_PP,0.0
20161031_RB,-410.0
20161031_RM,-80.0
20161031_RU,0.0
20161031_SR,2900.0
20161031_TA,-2490.0
20161031_YY,-460.0
20161031_ZC,0.0
20161031_ZN,26400.0
20161031_p,-2340.0
20161101_A,-2350.0
20161101_AG,14670.0
20161101_AL,-1175.0
20161101_AU,19600.01
20161101_BU,920.0
20161101_C,-1400.0
20161101_CF,-4575.0
20161101_CS,-2610.0
20161101_CU,14750.0
20161101_FG,9910.0
20161101_HC,9230.0
20161101_I,0.0
20161101_J,-6600.0
20161101_JD,-2030.0
20161101_JM,0.0
20161101_L,-75.0
20161101_M,0.0
20161101_MA,-290.0
20161101_NI,6600.0
20161101_OI,-17700.0
20161101_PP,0.0
20161101_RB,6370.0
20161101_RM,0.0
20161101_RU,0.0
20161101_SR,-710.0
20161101_TA,-180.0
20161101_YY,-8160.0
20161101_ZC,-4500.0
20161101_ZN,-4625.0
20161101_p,-14920.0
20161102_A,-200.0
20161102_AG,4170.0
20161102_AL,3350.0
20161102_AU,13799.95
20161102_BU,-600.0
20161102_C,-560.0
20161102_CF,-750.0
20161102_CS,-3600.0
20161102_CU,-8100.0
20161102_FG,890.0
20161102_HC,-2850.0
20161102_I,0.0
20161102_J,-4850.0
20161102_JD,4750.0
20161102_JM,0.0
20161102_L,0.0
20161102_M,0.0
20161102_MA,-780.0
20161102_NI,-23138.0
20161102_OI,-2900.0
20161102_PP,0.0
20161102_RB,-3790.0
20161102_RM,0.0
20161102_RU,-450.0
20161102_SR,-2880.0
20161102_TA,3910.0
20161102_YY,640.0
20161102_ZC,0.0
20161102_ZN,-4850.0
20161102_p,-2480.0
20161103_A,1360.0
20161103_AG,-6720.0
20161103_AL,-1100.0
20161103_AU,6449.99
20161103_BU,-40.0
20161103_C,950.0
20161103_CF,-6475.0
20161103_CS,390.0
20161103_CU,17700.0
20161103_FG,340.0
20161103_HC,0.0
20161103_I,200.0
20161103_J,-4800.0
20161103_JD,-1880.0
20161103_JM,16230.0
20161103_L,200.0
20161103_M,0.0
20161103_MA,0.0
20161103_NI,736.0
20161103_OI,1120.0
20161103_PP,0.0
20161103_RB,3490.0
20161103_RM,0.0
20161103_RU,-1800.0
20161103_SR,1290.0
20161103_TA,3190.0
20161103_YY,1280.0
20161103_ZC,0.0
20161103_ZN,0.0
20161103_p,-7280.0
20161104_A,-690.0
20161104_AG,-4975.0
20161104_AL,-1700.0
20161104_AU,-16350.03
20161104_BU,0.0
20161104_C,-2110.0
20161104_CF,3850.0
20161104_CS,-4680.0
20161104_CU,15550.0
20161104_FG,-750.0
20161104_HC,190.0
20161104_I,-2300.0
20161104_J,60850.0
20161104_JD,-5490.0
20161104_JM,44880.0
20161104_L,-2100.0
20161104_M,-1380.0
20161104_MA,0.0
20161104_NI,-2912.0
20161104_OI,6060.0
20161104_PP,615.0
20161104_RB,-130.0
20161104_RM,0.0
20161104_RU,-5100.0
20161104_SR,-12230.0
20161104_TA,-1480.0
20161104_YY,2700.0
20161104_ZC,5860.0
20161104_ZN,-1250.0
20161104_p,-2000.0
20161107_A,-790.0
20161107_AG,0.0
20161107_AL,-1800.0
20161107_AU,-11699.99
20161107_BU,0.0
20161107_C,-140.0
20161107_CF,-2500.0
20161107_CS,-1130.0
20161107_CU,52050.0
20161107_FG,3210.0
20161107_HC,4680.0
20161107_I,5500.0
20161107_J,38850.0
20161107_JD,6445.0
20161107_JM,13140.0
20161107_L,25.0
20161107_M,-640.0
20161107_MA,0.0
20161107_NI,23404.0
20161107_OI,-4280.0
20161107_PP,-470.0
20161107_RB,1210.0
20161107_RM,0.0
20161107_RU,98550.0
20161107_SR,-8390.0
20161107_TA,-2270.0
20161107_YY,-5620.0
20161107_ZC,-1200.0
20161107_ZN,1525.0
20161107_p,6060.0
20161108_A,1350.0
20161108_AG,820.0
20161108_AL,-14700.0
20161108_AU,-4300.08
20161108_BU,-140.0
20161108_C,5300.0
20161108_CF,-5275.0
20161108_CS,8650.0
20161108_CU,83800.0
20161108_FG,-1750.0
20161108_HC,-1860.0
20161108_I,-2550.0
20161108_J,-40600.0
20161108_JD,715.0
20161108_JM,-10980.0
20161108_L,-1450.0
20161108_M,-600.0
20161108_MA,-5530.0
20161108_NI,-1610.0
20161108_OI,-4700.0
20161108_PP,-790.0
20161108_RB,-440.0
20161108_RM,0.0
20161108_RU,71050.0
20161108_SR,-7160.0
20161108_TA,-10.0
20161108_YY,7160.0
20161108_ZC,-1120.0
20161108_ZN,1550.0
20161108_p,17820.0
20161109_A,-4350.0
20161109_AG,1965.0
20161109_AL,14375.0
20161109_AU,-18249.92
20161109_BU,0.0
20161109_C,1150.0
20161109_CF,-775.0
20161109_CS,480.0
20161109_CU,-10350.0
20161109_FG,-560.0
20161109_HC,1340.0
20161109_I,3150.0
20161109_J,12650.0
20161109_JD,715.0
20161109_JM,990.0
20161109_L,9525.0
20161109_M,0.0
20161109_MA,-6970.0
20161109_NI,0.0
20161109_OI,-9380.0
20161109_PP,765.0
20161109_RB,0.0
20161109_RM,0.0
20161109_RU,-22750.0
20161109_SR,-7880.0
20161109_TA,590.0
20161109_YY,-13640.0
20161109_ZC,-20.0
20161109_ZN,-16850.0
20161109_p,-11540.0
20161110_A,13040.0
20161110_AG,630.0
20161110_AL,5500.0
20161110_AU,9149.95
20161110_BU,660.0
20161110_C,5720.0
20161110_CF,53975.0
20161110_CS,10540.0
20161110_CU,11200.0
20161110_FG,0.0
20161110_HC,-1930.0
20161110_I,-950.0
20161110_J,-5950.0
20161110_JD,10625.0
20161110_JM,-30.0
20161110_L,12950.0
20161110_M,1600.0
20161110_MA,-13570.0
20161110_NI,-1316.0
20161110_OI,18140.0
20161110_PP,1960.0
20161110_RB,0.0
20161110_RM,2370.0
20161110_RU,5900.0
20161110_SR,8500.0
20161110_TA,10520.0
20161110_YY,2000.0
20161110_ZC,-4759.99
20161110_ZN,4125.0
20161110_p,5920.0
20161111_A,-20980.0
20161111_AG,-7380.0
20161111_AL,4175.0
20161111_AU,31400.0
20161111_BU,40.0
20161111_C,-300.0
20161111_CF,-47575.0
20161111_CS,-7510.0
20161111_CU,-1050.0
20161111_FG,-1200.0
20161111_HC,-2630.0
20161111_I,0.0
20161111_J,-4750.0
20161111_JD,-6220.0
20161111_JM,4080.0
20161111_L,-9300.0
20161111_M,-2240.0
20161111_MA,-13250.0
20161111_NI,-6254.0
20161111_OI,-30820.0
20161111_PP,-2475.0
20161111_RB,0.0
20161111_RM,-2180.0
20161111_RU,-3050.0
20161111_SR,-16460.0
20161111_TA,-14000.0
20161111_YY,-22560.0
20161111_ZC,-40.0
20161111_ZN,-3800.0
20161111_p,80.0
20161114_A,2980.0
20161114_AG,-545.0
20161114_AL,3200.0
20161114_AU,-11650.0
20161114_BU,0.0
20161114_C,830.0
20161114_CF,-2550.0
20161114_CS,-90.0
20161114_CU,-100.0
20161114_FG,-100.0
20161114_HC,-1590.0
20161114_I,0.0
20161114_J,1200.0
20161114_JD,-50.0
20161114_JM,-210.0
20161114_L,1125.0
20161114_M,-1720.0
20161114_MA,-1420.0
20161114_NI,-6.0
20161114_OI,-3220.0
20161114_PP,-10.0
20161114_RB,0.0
20161114_RM,-20.0
20161114_RU,-50.0
20161114_SR,-11030.0
20161114_TA,-80.0
20161114_YY,-3240.0
20161114_ZC,0.0
20161114_ZN,4525.0
20161114_p,2100.0
20161115_A,10410.0
20161115_AG,-15.0
20161115_AL,-9075.0
20161115_AU,-750.0
20161115_BU,0.0
20161115_C,60.0
20161115_CF,-75.0
20161115_CS,-1320.0
20161115_CU,0.0
20161115_FG,-20.0
20161115_HC,2130.0
20161115_I,0.0
20161115_J,8150.0
20161115_JD,0.0
20161115_JM,-3240.0
20161115_L,3925.0
20161115_M,-460.0
20161115_MA,-1570.0
20161115_NI,0.0
20161115_OI,6300.0
20161115_PP,0.0
20161115_RB,0.0
20161115_RM,0.0
20161115_RU,0.0
20161115_SR,-4950.0
20161115_TA,-280.0
20161115_YY,-5040.0
20161115_ZC,-3600.0
20161115_ZN,-1375.0
20161115_p,-1000.0
20161116_A,-1970.0
20161116_AG,135.0
20161116_AL,325.0
20161116_AU,0.0
20161116_BU,0.0
20161116_C,240.0
20161116_CF,0.0
20161116_CS,20.0
20161116_CU,0.0
20161116_FG,0.0
20161116_HC,-340.0
20161116_I,0.0
20161116_J,-100.0
20161116_JD,0.0
20161116_JM,390.0
20161116_L,-1325.0
20161116_M,30.0
20161116_MA,780.0
20161116_NI,0.0
20161116_OI,-2540.0
20161116_PP,0.0
20161116_RB,0.0
20161116_RM,0.0
20161116_RU,3200.0
20161116_SR,5540.0
20161116_TA,50.0
20161116_YY,-4280.0
20161116_ZC,-2220.0
20161116_ZN,0.0
20161116_p,-360.0
20161117_A,-3590.0
20161117_AG,1170.0
20161117_AL,-2725.0
20161117_AU,0.0
20161117_BU,0.0
20161117_C,-70.0
20161117_CF,0.0
20161117_CS,-630.0
20161117_CU,0.0
20161117_FG,0.0
20161117_HC,0.0
20161117_I,0.0
20161117_J,0.0
20161117_JD,0.0
20161117_JM,0.0
20161117_L,0.0
20161117_M,30.0
20161117_MA,600.0
20161117_NI,1536.0
20161117_OI,-4760.0
20161117_PP,0.0
20161117_RB,0.0
20161117_RM,0.0
20161117_RU,-11600.0
20161117_SR,-2170.0
20161117_TA,-40.0
20161117_YY,-500.0
20161117_ZC,0.0
20161117_ZN,0.0
20161117_p,0.0
20161118_A,-2440.0
20161118_AG,90.0
20161118_AL,-75.0
20161118_AU,-50.0
20161118_BU,0.0
20161118_C,240.0
20161118_CF,775.0
20161118_CS,-3300.0
20161118_CU,0.0
20161118_FG,0.0
20161118_HC,0.0
20161118_I,0.0
20161118_J,0.0
20161118_JD,0.0
20161118_JM,0.0
20161118_L,0.0
20161118_M,-2340.0
20161118_MA,-360.0
20161118_NI,5440.0
20161118_OI,-1520.0
20161118_PP,-125.0
20161118_RB,0.0
20161118_RM,0.0
20161118_RU,-200.0
20161118_SR,-1620.0
20161118_TA,-110.0
20161118_YY,-4960.0
20161118_ZC,0.0
20161118_ZN,0.0
20161118_p,0.0
20161121_A,2150.0
20161121_AG,-900.0
20161121_AL,0.0
20161121_AU,-1900.02
20161121_BU,1220.0
20161121_C,-370.0
20161121_CF,2875.0
20161121_CS,2060.0
20161121_CU,0.0
20161121_FG,-770.0
20161121_HC,0.0
20161121_I,0.0
20161121_J,0.0
20161121_JD,0.0
20161121_JM,0.0
20161121_L,0.0
20161121_M,4080.0
20161121_MA,3900.0
20161121_NI,-2476.0
20161121_OI,4160.0
20161121_PP,-120.0
20161121_RB,0.0
20161121_RM,1180.0
20161121_RU,38300.0
20161121_SR,-5870.0
20161121_TA,1190.0
20161121_YY,3100.0
20161121_ZC,0.0
20161121_ZN,0.0
20161121_p,460.0
20161122_A,910.0
20161122_AG,-220.0
20161122_AL,0.0
20161122_AU,-250.03
20161122_BU,-40.0
20161122_C,-40.0
20161122_CF,-3825.0
20161122_CS,1900.0
20161122_CU,-2500.0
20161122_FG,160.0
20161122_HC,0.0
20161122_I,0.0
20161122_J,0.0
20161122_JD,0.0
20161122_JM,0.0
20161122_L,0.0
20161122_M,590.0
20161122_MA,-530.0
20161122_NI,-720.0
20161122_OI,-1600.0
20161122_PP,0.0
20161122_RB,0.0
20161122_RM,500.0
20161122_RU,-7450.0
20161122_SR,-11390.0
20161122_TA,-310.0
20161122_YY,-980.0
20161122_ZC,0.0
20161122_ZN,-1825.0
20161122_p,-540.0
20161123_A,670.0
