stockdate,C,totalposition,profit,comm,equity
2017-01-17 14:22:00,509.6,0.0,0.0,0.0,0.0
2017-01-17 14:23:00,509.6,0.0,0.0,0.0,0.0
2017-01-17 14:24:00,509.8,0.0,0.0,0.0,0.0
2017-01-17 14:25:00,509.8,0.0,0.0,0.0,0.0
2017-01-17 14:26:00,510.4,0.0,0.0,0.0,0.0
2017-01-17 14:27:00,509.8,0.0,-0.0,0.0,-0.0
2017-01-17 14:28:00,510.6,0.0,0.0,0.0,0.0
2017-01-17 14:29:00,510.6,0.0,0.0,0.0,0.0
2017-01-17 14:30:00,510.0,0.0,-0.0,0.0,-0.0
2017-01-17 14:31:00,510.4,0.0,0.0,0.0,0.0
2017-01-17 14:32:00,510.6,0.0,0.0,0.0,0.0
2017-01-17 14:33:00,511.0,0.0,0.0,0.0,0.0
2017-01-17 14:34:00,510.4,0.0,-0.0,0.0,-0.0
2017-01-17 14:35:00,510.0,0.0,-0.0,0.0,-0.0
2017-01-17 14:36:00,510.0,0.0,0.0,0.0,0.0
2017-01-17 14:37:00,510.0,0.0,0.0,0.0,0.0
2017-01-17 14:38:00,510.0,0.0,0.0,0.0,0.0
2017-01-17 14:39:00,509.8,0.0,-0.0,0.0,-0.0
2017-01-17 14:41:00,509.6,0.0,-0.0,0.0,-0.0
2017-01-17 14:42:00,509.6,0.0,0.0,0.0,0.0
2017-01-17 14:43:00,509.6,0.0,0.0,0.0,0.0
2017-01-17 14:44:00,510.0,0.0,0.0,0.0,0.0
2017-01-17 14:45:00,510.2,0.0,0.0,0.0,0.0
2017-01-17 14:46:00,510.6,0.0,0.0,0.0,0.0
2017-01-17 14:47:00,510.4,0.0,-0.0,0.0,-0.0
2017-01-17 14:48:00,510.2,0.0,-0.0,0.0,-0.0
2017-01-17 14:49:00,510.6,0.0,0.0,0.0,0.0
2017-01-17 14:50:00,510.6,0.0,0.0,0.0,0.0
2017-01-17 14:51:00,510.2,0.0,-0.0,0.0,-0.0
2017-01-17 14:52:00,509.8,0.0,-0.0,0.0,-0.0
2017-01-17 14:53:00,510.2,0.0,0.0,0.0,0.0
2017-01-17 14:54:00,510.6,0.0,0.0,0.0,0.0
2017-01-17 14:55:00,510.8,0.0,0.0,0.0,0.0
2017-01-17 14:56:00,511.0,0.0,0.0,0.0,0.0
2017-01-17 14:57:00,510.8,0.0,-0.0,0.0,-0.0
2017-01-17 14:58:00,510.4,0.0,-0.0,0.0,-0.0
2017-01-17 14:59:00,509.4,0.0,-0.0,0.0,-0.0
2017-01-17 15:00:00,509.4,0.0,0.0,0.0,0.0
2017-01-17 15:01:00,509.4,0.0,0.0,0.0,0.0
2017-01-17 15:02:00,509.4,0.0,0.0,0.0,0.0
2017-01-17 15:03:00,509.4,0.0,0.0,0.0,0.0
2017-01-17 15:04:00,509.4,0.0,0.0,0.0,0.0
2017-01-18 14:59:00,507.2,0.0,-0.0,0.0,-0.0
2017-01-19 14:59:00,511.2,0.0,0.0,0.0,0.0
2017-01-20 09:58:00,510.6,-3.0,-0.0,60.0,-60.0
2017-01-20 09:59:00,510.6,-3.0,-0.0,0.0,-0.0
2017-01-20 10:00:00,510.2,-3.0,120.0,0.0,120.0
2017-01-20 10:01:00,510.2,-3.0,-0.0,0.0,-0.0
2017-01-20 10:02:00,510.6,-3.0,-120.0,0.0,-120.0
2017-01-20 10:03:00,510.4,-3.0,60.0,0.0,60.0
2017-01-20 10:04:00,510.4,-3.0,-0.0,0.0,-0.0
2017-01-20 10:05:00,510.4,-3.0,-0.0,0.0,-0.0
2017-01-20 10:06:00,510.6,-3.0,-60.0,0.0,-60.0
2017-01-20 10:07:00,510.2,-3.0,120.0,0.0,120.0
2017-01-20 10:08:00,509.8,-3.0,120.0,0.0,120.0
2017-01-20 10:09:00,509.8,-3.0,-0.0,0.0,-0.0
2017-01-20 10:10:00,510.0,-3.0,-60.0,0.0,-60.0
2017-01-20 10:11:00,509.8,-3.0,60.0,0.0,60.0
2017-01-20 10:12:00,509.6,-3.0,60.0,0.0,60.0
2017-01-20 10:13:00,509.8,-3.0,-60.0,0.0,-60.0
2017-01-20 10:14:00,509.0,-3.0,240.0,0.0,240.0
2017-01-20 10:15:00,509.0,-3.0,-0.0,0.0,-0.0
2017-01-20 10:16:00,509.0,-3.0,-0.0,0.0,-0.0
2017-01-20 10:17:00,509.0,-3.0,-0.0,0.0,-0.0
2017-01-20 10:18:00,509.0,-3.0,-0.0,0.0,-0.0
2017-01-20 10:19:00,509.0,-3.0,-0.0,0.0,-0.0
2017-01-20 10:20:00,509.0,-3.0,-0.0,0.0,-0.0
2017-01-20 10:21:00,509.0,-3.0,-0.0,0.0,-0.0
2017-01-20 10:22:00,509.0,-3.0,-0.0,0.0,-0.0
2017-01-20 10:23:00,509.0,-3.0,-0.0,0.0,-0.0
2017-01-20 10:25:00,509.0,-3.0,-0.0,0.0,-0.0
2017-01-20 10:26:00,509.0,-3.0,-0.0,0.0,-0.0
2017-01-20 10:27:00,509.0,-3.0,-0.0,0.0,-0.0
2017-01-20 10:28:00,509.0,-3.0,-0.0,0.0,-0.0
2017-01-20 10:29:00,509.0,-3.0,-0.0,0.0,-0.0
2017-01-20 10:30:00,509.2,-3.0,-60.0,0.0,-60.0
2017-01-20 10:31:00,509.2,-3.0,-0.0,0.0,-0.0
2017-01-20 10:32:00,509.4,-3.0,-60.0,0.0,-60.0
2017-01-20 10:33:00,509.6,-3.0,-60.0,0.0,-60.0
2017-01-20 10:34:00,509.4,-3.0,60.0,0.0,60.0
